gene_names	embryonic_day_145_female	embryonic_day_145_female_rep1	embryonic_day_145_female_rep2	embryonic_day_145_male	embryonic_day_145_male_rep1	embryonic_day_145_male_rep2	embryonic_day_115_female	embryonic_day_115_female_rep1	embryonic_day_115_female_rep2	embryonic_day_115_male	embryonic_day_115_male_rep1	embryonic_day_115_male_rep2
ENSMUSG00000026842	Abl1	5.90822986952452	6.08326446658158	5.98971317181323	5.6856703350086	5.70479573579994	5.65383985470596	5.84081815805695	6.00315828106547	5.82085884905559	6.08744970962463	6.12855038300029	6.06055269991549
ENSMUSG00000026841	Fibcd1	2.31852228298169	1.73658739675734	2.04302170070593	1.91475624098101	1.63701230137266	1.52206321540433	-0.0529850567800558	0.011967075749169	-0.55358660508438	-0.403576958063418	0.139794666831467	-0.481491214563118
ENSMUSG00000026840	Lamc3	3.02046746994156	3.17969563479388	3.03210656262044	3.48852496454233	3.18517769049568	3.02479104187674	3.2545715828143	3.26931797456401	3.32523986835243	3.58976168359645	3.58787607164321	3.41954797152119
ENSMUSG00000001864	Aif1l	6.10877700802914	6.31374281027183	6.27778844417751	6.02381779588704	6.2175556818654	6.30500950715045	6.37102599004205	6.42968591279757	6.33525353408187	6.24341639889049	6.35803754793609	6.24792273530491
ENSMUSG00000001855	Nup214	4.68540750399578	4.84751747000575	4.58563359037387	4.70758260442419	4.66954407285554	4.58934111354965	4.72892941281851	4.77927398190019	4.54526884765396	4.62811278985264	4.67311030845244	4.67648718976554
ENSMUSG00000050592	Fam78a	0.672649965612397	0.119534181896981	0.252673099240436	0.141243545674811	-0.0774928138396653	0.0800863211699792	1.28700419430075	1.00920972367487	1.27081192340411	1.43909646544609	0.98712809751887	1.18141224527169
ENSMUSG00000051373	Plpp7	3.66096287017802	3.43152616267235	3.63761847044179	3.37080283583061	3.35455812693843	3.16847564443676	2.85199295541612	2.70846613434051	2.97638758651863	2.49110646184009	3.0391996297217	3.14307383137363
ENSMUSG00000039262	Prrc2b	8.27944058227785	8.13510979919799	8.01216549300546	7.80003773538862	7.58242821435278	7.6019395883311	7.21654488165808	7.32040153289751	7.20160485826019	7.48038476125743	7.59222742142746	7.50334840054168
ENSMUSG00000086216	Gm13610	0.811734108040707	0.291344089881736	0.880292784553401	0.363107835828558	0.479288462718404	0.678821839452151	1.28602051502089	1.26890754639181	1.25575406934956	1.59011979273919	1.73296511371749	0.590222700943897
ENSMUSG00000039254	Pomt1	4.11411522660309	4.19510941830561	4.14063520804259	4.34124351537965	4.3559880386111	4.03721837311424	3.84993957240428	3.96374532486735	3.68987505743665	3.90905486291661	3.91548743386127	3.99278117097746
ENSMUSG00000002550	Uck1	5.94463192818825	6.05028461860397	6.0432878038703	5.81110040383453	5.89240350011805	5.79059364914187	5.74316762327556	5.8621653252497	5.73002017325988	6.00361754104237	5.99626929995249	5.91970847566414
ENSMUSG00000044627	Swi5	6.74943372521899	6.72872094522396	6.78868120525751	6.79457270120997	6.84384380491634	6.84735973814623	7.03652607526734	7.05015339639833	6.998998349399	6.95152880641957	6.98969428215157	7.02478805629136
ENSMUSG00000002546	Golga2	5.60509548517683	5.52848219439084	5.55713638482871	5.5902202722356	5.33496450510543	5.40062017091364	4.91572077108478	4.99463038386758	4.90171086184291	5.09420445743005	5.18635911811413	5.06742141099298
ENSMUSG00000026825	Dnm1	5.60354862527188	5.43768347002942	5.43633361598554	5.52142736693658	5.44974406814079	5.37375836128856	3.37773727187489	3.65608329666964	3.73166079780616	3.85596439096604	3.84446894252721	3.79416658434113
ENSMUSG00000039205	Ciz1	4.94876309406032	5.02279908931949	4.94311431646512	4.54981158410514	4.62080000078092	4.36608097244141	4.57228311594318	4.68844289107943	4.27960890276843	4.46470513620029	4.49669041845893	4.49965507861614
ENSMUSG00000039195	1110008P14Rik	3.97793812593766	3.8165288708421	3.99099579323375	3.56228399178416	3.6558820145512	3.71038605333506	3.35254837599959	3.30737719616615	3.37197268404605	3.1196124184013	3.3969787356725	3.55368763121442
ENSMUSG00000026820	Ptges2	4.23528466657855	3.95398690004658	4.11247525863781	4.03969168739596	4.04696521654478	3.96111699883907	3.31932696856285	3.50236044290548	3.18994077218477	3.43301463982121	3.5273517080889	3.56737344382338
ENSMUSG00000026819	Slc25a25	4.62282712136968	4.60848359565519	4.59824331220828	4.50484076441269	4.52018836185184	4.41744034997293	3.87923995527205	3.96542281870295	3.93516143476279	3.96427096293152	4.10822912141296	4.00053474077337
ENSMUSG00000039164	Naif1	3.02444241397454	2.86773033020897	2.90723848557665	2.87531634666557	2.80400932803655	2.74285242398912	2.99938289829583	2.85725693566797	2.88162637665287	2.97384012879266	2.68102641378915	2.8265830122682
ENSMUSG00000039157	Fam102a	3.69927424518986	3.87685636615603	3.84547428000831	3.57496459740264	3.61972174038304	3.5603339033757	4.01907913620831	4.01786867150508	3.89348481493456	4.06042334377367	4.05669607546446	3.97425992176655
ENSMUSG00000026810	Dpm2	6.03394234211124	5.91298164010652	6.01138637307344	5.94782563305637	5.93712833040009	5.88837900550729	5.71960879862941	5.63934847572248	5.72426565875451	5.74181707307637	5.74006754401552	5.83432152745709
ENSMUSG00000046854	Pip5kl1	1.7808647110314	1.75703602581582	1.76519123971205	0.756919475572325	1.39417302410683	1.26425408385243	0.448218857218265	1.2286137747433	0.590879735339591	1.28025744854978	0.997119894894009	0.743174805725282
ENSMUSG00000079442	St6galnac4	3.60630617156135	3.32314070121723	3.35799612504711	3.27402459270411	3.11584607302066	3.05847049536408	3.0305176308753	2.89163769606372	2.87658444597977	2.81406873991617	3.09681935653081	2.79999269233091
ENSMUSG00000026811	St6galnac6	3.73968419772346	3.58839863110704	3.65046818678866	3.66798764867037	3.64373354746331	3.60616387578641	3.44035713384068	3.32632048775488	3.40024591728875	3.49123393667466	3.36848118807893	3.67934869800305
ENSMUSG00000026817	Ak1	5.30901454548881	5.0032689895456	5.11482764246177	5.27438553780277	5.14521518186888	5.04237068366345	3.54887948244606	3.74710679520395	3.78863985741051	3.72856357712908	3.83909992749665	3.73477535136322
ENSMUSG00000026814	Eng	4.66337808948438	4.73391514634342	4.66917384539418	4.18699335002871	4.20673644435766	4.09654380825051	4.76402525313033	4.77018332965448	4.50424468476013	4.93689891910373	4.65424921622029	4.71158623665705
ENSMUSG00000009566	Fpgs	4.04879928904613	4.11334822701417	3.91952442915416	3.6577584028067	3.70912750361822	3.66809340547369	4.2253382241109	4.14679645787373	3.99065909772727	4.0487573124529	4.27773242398351	4.22178809639287
ENSMUSG00000009555	Cdk9	5.72778919343008	5.90186476784317	5.8806061402361	5.31774000483868	5.52329220510092	5.42381291146447	5.95171498968634	5.89446237813512	5.89277727429842	5.95190433574842	5.84580833379762	5.93311693924999
ENSMUSG00000059013	Sh2d3c	3.98609653203885	4.07554666794417	4.05802652240002	3.70777400856915	3.66234124053986	3.59577410702095	4.12333998999316	4.13946282133235	4.09093918801299	4.13091851114757	4.21112751828656	4.23086758578732
ENSMUSG00000009551	6330409D20Rik	2.22996136106885	2.47083932006103	2.45529890590861	2.1920763489472	2.49419876272104	1.96698384612975	2.2426628785101	2.0532142802474	1.98041350192229	1.73559124010279	2.22216992866969	2.01014547425276
ENSMUSG00000039021	Ttc16	-0.285636424272717	-0.500275238597769	-0.616086793715652	-0.44394837585876	-0.258145691382797	-0.771028685952736	-0.970080422382786	-0.79635066501012	-0.991011171225868	-0.827249897210685	-0.933315636273505	-0.911411699455353
ENSMUSG00000009563	Tor2a	5.20568471936319	5.05779923111781	5.15027082311811	5.00040705878564	4.99188437402233	4.9722668615511	5.01315949543681	4.96521075301479	4.89420291493444	5.04375854493804	5.06146637697892	4.99683601295174
ENSMUSG00000053746	Ptrh1	2.3704090237708	3.21474828974907	2.86346220600365	1.94576273163203	2.71819744514564	2.50827902156638	2.61655068015963	2.75408944010299	2.77869667600879	2.77147405084963	2.58994083296701	2.63605961481857
ENSMUSG00000026797	Stxbp1	7.12210836493638	6.93433671729112	6.97287434116005	7.03805638495402	6.73194365297801	6.71112859955974	4.89350392653988	4.99423990693536	5.03986098998468	5.11438540604086	5.21844952686881	5.08418104452425
ENSMUSG00000026796	Fam129b	5.82206396517526	5.75480210832002	5.78298325812574	5.5993857187441	5.40435678465218	5.38932776497227	4.66991876342573	4.89495686577497	4.70523686471082	4.87046687033197	5.07349136499814	4.93425794968264
ENSMUSG00000026792	Lrsam1	4.41118731359638	4.39160897595739	4.24716804099965	4.34313458851229	4.1918160338237	4.01344827128354	3.45777222200263	3.67756130868851	3.41457763480325	3.65275320395016	3.74906830650999	3.75173947775414
ENSMUSG00000038900	Rpl12	7.74265491219333	7.83129692683754	7.97929669336319	7.89151524296272	7.99182125121991	8.05888404123593	8.63542731937304	8.60962321715897	8.60023843456475	8.48158193364774	8.42354608709823	8.45903990468678
ENSMUSG00000026791	Slc2a8	3.63897138310298	3.72324920161262	3.79146426504232	3.41574910098709	3.32140258506466	3.20620076560744	2.56248976256392	2.68468500137048	2.53076648608002	3.06941330797529	3.00983769693173	3.00097845214778
ENSMUSG00000038860	Garnl3	2.48059177819169	2.2286953033639	2.30190397525067	2.64549538735638	2.68130152287403	2.26809024108573	1.44284260626374	1.48756789524564	1.46655438961972	1.3668484650669	1.46088616949179	1.48600129070442
ENSMUSG00000038831	Ralgps1	6.19872639708736	5.90351892683284	5.89702433090366	6.27992682638282	6.10158000502093	6.03297964647451	4.17276624903617	4.3196170679549	4.11318754355592	4.29581167948838	4.48517231905391	4.37865129557268
ENSMUSG00000004105	Angptl2	3.54287152120477	3.55950391336908	3.42027930423462	3.92209754944733	3.70545282634963	3.54544467839127	4.048348969505	4.19343097195662	3.98790283361735	4.1483357031907	4.1365492655046	4.18660188202021
ENSMUSG00000068966	Zbtb34	4.62660932613414	4.54226178269471	4.49584536034642	4.44978411698007	4.3138362881432	4.25474911243897	4.16098420250431	4.24725218003874	4.14248887927906	4.25450519280487	4.26872760771787	4.15987212909465
ENSMUSG00000026788	Zbtb43	5.05883471704772	5.04476308771985	5.03416200509265	5.2698174252019	5.30156930353743	5.1813848012235	4.78038791961357	4.76196113867488	4.72174038949316	4.77188968958748	4.80599804201066	4.83919982458133
ENSMUSG00000038765	Lmx1b	-0.412261942030877	-0.52586057197253	-0.372603524153025	-0.439219246545854	-0.487328222262679	-0.805567849972871	1.93429680722337	1.51273534263298	1.91415105500478	1.80384150968627	1.84443255980517	1.38696361056482
ENSMUSG00000052951	C130021I20Rik	0.362133025060182	-0.156402467001968	-0.0872140051744346	0.419152136290254	-0.171912447490353	0.228997645523851	2.75756024103607	2.56107150570428	2.9568142107672	2.87304689293328	3.2186958089042	2.64318451789166
ENSMUSG00000085463	9430024E24Rik	-0.372808704067694	1.12052529334273	-0.914456776882531	0.146172656839941	1.12353687755239	0.253067351910961	1.82518118575336	2.19807474559295	1.71009626056989	1.89400434230454	2.04918613550341	2.0827697923827
ENSMUSG00000038740	Mvb12b	7.01828233345703	6.85925784554923	6.88733703700136	6.57839254301657	6.47680431213257	6.44335121893086	5.49259530735446	5.74523358245264	5.60179649214348	5.66104184022423	5.92929094980474	5.8364988142742
ENSMUSG00000085987	Gm13403	0.163209333267734	-0.151404042603538	-0.0820019268779006	0.586361552700456	0.468626063946061	0.404966370785846	-1.43411751591448	-0.877493756762149	-1.45058992791881	-1.43758467640206	-1.16152612990473	-1.42077361018837
ENSMUSG00000086904	Gm13404	1.01097179388817	1.26326372321325	1.29531016415186	1.9549453325641	1.86669954269098	1.46272681046948	1.63530606801105	1.74564244489786	1.46222698816672	1.55163804605888	1.40268972644573	1.8189517865191
ENSMUSG00000038718	Pbx3	5.83483830456069	5.80632059881206	5.72837636354352	6.03274540015786	5.9702012431029	5.94598754816856	5.43259419325963	5.44766387771349	5.45977759274528	5.3100964007077	5.4793636833943	5.46514589753784
ENSMUSG00000038696	Mapkap1	6.43015356676637	6.42068264103726	6.3884731154792	6.35371102252614	6.32452934914157	6.28570387401555	6.43325692760482	6.37862769532792	6.35694807814566	6.2632793115188	6.40577273742274	6.38214661978123
ENSMUSG00000026867	Gapvd1	5.69565874359255	5.60586664286324	5.55101113638336	5.92011058604652	5.84959578734092	5.80490643142193	5.28472605989633	5.30241118662311	5.36475582918652	5.35647652907204	5.39590096999338	5.43261967807436
ENSMUSG00000026864	Hspa5	8.46416275460099	8.09039536154848	8.0122718602481	8.77794255391854	8.43732390841851	8.57170653310629	9.24421183280383	8.90440043039403	9.25775042750061	9.27059087666	8.94566773872037	9.22463744064494
ENSMUSG00000070953	Rabepk	3.52917783210212	3.60007610500434	3.45889872247975	3.52998492139968	3.42415477152225	3.72621800694114	3.95016589960493	3.82811587681778	3.83492206153333	3.61430340998969	3.75377119627016	3.68266769708735
ENSMUSG00000035949	Fbxw2	4.77177152542372	4.70191597311766	4.64238274339953	5.03177737746847	4.95867903391145	4.89695351025672	4.58139308058208	4.56397577235538	4.56783621873426	4.50780386612271	4.55221510500094	4.63006739191623
ENSMUSG00000026869	Psmd5	5.01685387115751	5.06341427276976	5.05348115662555	5.31524913187705	5.34691089775949	5.4106017430067	5.45970496136525	5.34325537750201	5.46551820145218	5.49580863823955	5.48914239902686	5.43248107259654
ENSMUSG00000026873	Phf19	2.5233157337663	2.81155437359143	2.66351273924327	2.5233235290825	2.68767262313368	2.51190797045454	2.56051881041683	2.45425451901859	2.24591924070532	2.27942090385936	2.5527951686853	2.4941538227064
ENSMUSG00000026874	Hc	-1.14427251722111	-0.87674535484307	-0.795658446971494	-0.66024427364604	-1.03527277916959	-0.921266834813419	-0.4295632921426	-0.84612656746118	-0.801948509703454	-0.815696676442332	-0.815096558246442	-0.53350397447036
ENSMUSG00000035875	AI182371	0.157370943936996	0.0984241708992144	-0.376288467948118	0.143546431333469	1.3055450666899	1.06829634055564	-0.450831057376927	0.0634726919920752	-0.612489019797533	-0.376670784088333	-0.390789420967064	-0.227081955797431
ENSMUSG00000057110	Cntrl	4.62322960933021	4.68452280158066	4.60584981363694	5.05453147918957	5.28575287414371	5.11793094344666	5.16875807910022	5.24233659264648	4.99799221816396	5.25256544920684	5.30763980837461	5.20950294264888
ENSMUSG00000026878	Rab14	6.05081000512583	6.04307964764567	5.99282232539437	6.17872340624547	6.10311819139595	6.07759973330046	5.8253333093166	5.7775413471817	5.86766458507274	5.81189272110195	5.79379522464443	5.78809683567819
ENSMUSG00000026879	Gsn	3.96808421164197	3.95848305041722	3.96159548181279	4.09343616288991	3.73805651219397	3.94073671390376	4.17837574136	4.34708013067131	4.38201728791085	4.32736861141299	4.48223331063548	4.44822791379769
ENSMUSG00000026880	Stom	4.05759072911858	3.96444073790273	3.79145242125995	4.13969417345034	4.01903814675435	4.08469211050453	3.71056155518741	3.96964809955274	4.07560003592543	4.19770832764903	4.02692931353549	4.08413643792181
ENSMUSG00000035778	Ggta1	2.82116778497245	3.0157642075955	2.87382850548181	3.06004599942709	3.32034917272302	3.21106767828579	3.27257199293436	3.37983362504922	3.26741459060462	3.31935804552966	3.47961430748577	3.46658516102516
ENSMUSG00000026883	Dab2ip	6.31167767507002	6.11144883874754	6.18857574351	5.9483539347816	5.80454840854762	5.70507621560877	5.36787216485639	5.44941800534157	5.26922621455159	5.54584384320507	5.64705875663433	5.54457522190344
ENSMUSG00000026885	Ttll11	1.99649442141516	1.99538612668328	1.85486684155068	1.99974663315308	2.52274221104224	2.11750579304428	0.781216798211123	1.29111177994191	1.14126413750093	1.11425313496774	1.17894007208431	1.16111435170363
ENSMUSG00000026895	Ndufa8	7.44906986818899	7.3886967191408	7.54143675664086	7.31898599774016	7.36473136358159	7.36204519999591	7.02619496713539	7.04404081043891	6.92760667084574	7.02423167084725	7.11094370311987	7.19627166643384
ENSMUSG00000026894	Morn5	1.14996410240996	0.745594513962129	1.61249711100917	2.37216390555742	1.39170818050864	1.35262313063109	-0.911332054983291	-0.0361819363734774	-1.60877452736189	-0.941974222405879	0.0897741858670074	-0.914558752146096
ENSMUSG00000026890	Lhx6	5.89639635400987	6.17592924605141	6.04311606623017	5.81408408812167	5.90560223257853	5.78091319247975	4.07855203557371	4.43870511742589	4.24094890814424	4.24330237390375	4.50224063635785	4.53047985964833
ENSMUSG00000026889	Rbm18	6.03998655135235	6.00620974350302	5.92709942345896	6.37635469958468	6.31117038496866	6.32045925491999	5.48754292174423	5.48545225161937	5.64187629242539	5.4672406119284	5.54463375499847	5.47577085566693
ENSMUSG00000026887	Mrrf	4.35503993440141	4.12086393715765	4.16855196912929	4.3989135650568	4.31221044988977	4.26659480406	4.11447321954948	4.10126088238183	4.24942689444072	4.10310790981132	4.15122138540479	4.05932289308122
ENSMUSG00000085141	Gm13429	0.730221137390338	-0.0557757775225518	1.2820793628871	1.18296488613968	1.25118868196634	0.730307666586619	-0.885208610846494	-0.160302033467882	0.43861769483382	-0.916978381584595	0.136451808545171	-0.240891353411694
ENSMUSG00000047250	Ptgs1	1.5572303329851	1.49245998453594	1.79470816202323	1.75745966184144	1.67061583311692	1.79910452837674	1.6807610811412	1.74087380875503	1.45512565374596	1.08904666142106	1.63074789505601	1.77173115890404
ENSMUSG00000083716	Gm13436	3.39408005940034	3.55893749247234	2.59295245602663	3.09258140764716	3.50803826496729	3.41578441446568	3.11480040646099	3.42763697229981	3.5762184388193	3.3255554075514	2.88554274613345	2.5792432479957
ENSMUSG00000009030	Pdcl	6.53928063554425	6.41804251593974	6.42663100947978	6.64844551807704	6.59487473152255	6.684630676689	6.40509451451521	6.44932307853137	6.52806780242846	6.32999574604837	6.42538416389979	6.4716495107648
ENSMUSG00000075376	Rc3h2	4.94681393391911	4.77917925852268	4.77538482622632	5.50142213815981	5.37470202652359	5.33301784676375	4.76150553502288	4.68465561114822	4.64800038915828	4.54541444914761	4.55803797345595	4.45177240478144
ENSMUSG00000066798	Zbtb6	5.42598490789373	5.20681395794473	5.0743371311192	6.04428813642589	5.50456704556917	5.68622731432036	4.81040141154351	4.76297908299343	4.70355594076838	4.5464235692178	4.68039267129835	4.70104246090897
ENSMUSG00000050714	Zbtb26	3.5937855298169	3.75019270716212	3.60505199650106	4.2316597961034	4.27783560191298	4.18746411149221	3.96468090847946	3.91728072944702	3.74191005545265	3.81816831450938	3.79415978787747	3.73065466052103
ENSMUSG00000035437	Rabgap1	5.53379871161017	5.34380600577805	5.33208864703184	5.9102673735655	5.76210295344475	5.85045974660318	4.92286184482017	4.95316072200009	5.02764218712899	5.02641500172177	5.04307096195768	5.10600596432021
ENSMUSG00000026915	Strbp	5.34612730680952	5.24197808370248	5.18906964282363	5.67946715965507	5.60873450772521	5.58221021185694	5.24947281673098	5.17981151273445	5.17817011339162	5.08382754758894	5.08284100605979	5.14221093352928
ENSMUSG00000053164	Gpr21	4.80543666864677	4.29348232234134	4.38512415673499	5.25645811787149	4.71371540969685	4.7807587342045	0.985585946691248	1.70528729908409	0.955893485966641	1.47218921598823	1.69719294983792	1.36216125966293
ENSMUSG00000035403	Crb2	4.66283673402144	5.01743435081011	4.8085976962556	4.45012147686459	4.62620142509767	4.5867381799332	5.67856600369052	5.76679656117306	5.61981698556879	5.92096280528981	5.9189479518541	5.86485481507375
ENSMUSG00000035392	Dennd1a	4.01148796500504	4.09170202505844	3.90940021523109	3.74820528739971	3.82941344997968	3.73612140069227	3.68172430589057	3.70018626470241	3.49930204673922	3.64502994663935	3.63589670651268	3.57058731657859
ENSMUSG00000000247	Lhx2	7.97229014652633	8.19234736670125	8.15632870520603	7.38465616522872	7.67660240123134	7.61965351669976	8.21363961619507	8.17002018836015	8.05593198455747	8.1828513952028	8.15022895857127	8.13654258904639
ENSMUSG00000098383	Gm27197	3.11767407294006	3.31463160947825	3.4027091163719	3.16272822475661	3.6700421817141	3.60383222210198	3.07041010142655	3.73416488710427	3.31738280811718	2.87352599225702	3.20521483204642	2.80993147116713
ENSMUSG00000026749	Nek6	5.02139692851171	5.0961493445944	5.04608889080542	4.75456302146272	4.82681114347162	4.87806016318871	5.21232194561892	5.15756416340766	5.10778990764739	5.04649149498092	5.13295890015223	5.14051847522598
ENSMUSG00000026750	Psmb7	7.30420687579644	7.31779169220586	7.36740991071959	7.20894952587572	7.30618328263546	7.3928486472783	7.57310767470482	7.53227168903967	7.60880138640103	7.55256172615228	7.63522915308774	7.67768831600046
ENSMUSG00000063972	Nr6a1	1.39083664595282	1.03887884202065	0.942417101670216	1.71987246137578	1.62643594510568	1.46706191718058	1.64233322390668	1.29414374380964	1.64768953092305	1.88311582400853	1.54322480936164	1.61920880889175
ENSMUSG00000085201	Nr6a1os	0.873930832522152	1.90291630850132	1.4665871329769	1.92711691794599	1.66847282355793	1.71762826995956	2.41552869453866	1.90436140721323	1.79597480355827	1.81238843439553	1.69546569889905	1.79097709601498
ENSMUSG00000107468	5730507A11Rik	-0.410591605139196	-0.575409850306897	-0.78789909884523	0.7271106320228	0.651640982222123	-0.0737789050909292	0.186545263007446	-0.0471188238118394	-0.35014580409122	0.408002495757358	-0.465068577168424	0.21504370420142
ENSMUSG00000046618	Olfml2a	2.21569649257293	2.07044388206437	1.99177245786087	2.71780873353978	2.16403851723554	2.22168026694126	1.93385811271706	2.06868696362692	2.11805749413711	2.0541032105279	2.31796327290892	2.20092859692041
ENSMUSG00000035295	Wdr38	-0.377937534631243	0.332715083944773	0.0331299118706063	0.95289152269747	0.783816925660737	0.60912103030287	-0.453859464753805	-0.297636204531997	-0.688907445933168	-0.0896927228978264	0.0846501092537544	0.213024391955905
ENSMUSG00000062997	Rpl35	8.74157160997577	8.66379080113494	8.82738699604741	8.74182566796145	8.76472099591415	8.84882364401567	9.03283510313342	8.96206215307106	8.9978726516341	9.1949118804993	9.17124235615847	9.18980010256489
ENSMUSG00000026755	Arpc5l	5.39038026059783	5.47808252332012	5.42698241331934	5.59931501024571	5.65652385394091	5.57776584594212	5.57743941362536	5.60913544175566	5.66291538811602	5.48522661981827	5.51620342573785	5.53212372591289
ENSMUSG00000026754	Golga1	5.00304814119525	4.93892302230504	4.90700478804723	5.58985249643935	5.64603456898112	5.54931670783968	4.73518383903092	4.66705222639038	4.69848345348413	4.72926933033251	4.81717378769619	4.78042582240606
ENSMUSG00000035236	Scai	5.01127586152485	4.67102219997515	4.57788958611674	5.73584281656321	5.49491781260075	5.57856992779408	4.19732414747363	4.20055565820616	4.26869646403877	4.21143035378323	4.24694430603287	4.28134418595967
ENSMUSG00000026753	Ppp6c	6.13861219374744	6.13919012910177	6.10320911695442	6.52790409924005	6.48012595967789	6.61291544901245	6.43027944798051	6.38478074813714	6.4899557702369	6.19026863464717	6.21491262535727	6.20623046494482
ENSMUSG00000082536	Gm13456	4.6323548615178	4.74251131910522	4.20059655176138	4.88640312674404	4.97842245642093	5.08866272779685	5.1944209930683	5.20388337565659	5.42542444039685	4.70378402136623	4.59336377710789	4.47492361718101
ENSMUSG00000049252	Lrp1b	0.512232795617781	0.0364395605116137	0.0391484651057752	1.31466929512249	0.954959181097152	0.671470578707627	-1.09020719977874	-1.24650309681052	-1.30615998783485	-1.20331724929994	-1.04986185115705	-1.20029005136831
ENSMUSG00000081999	Gm13461	3.02919656056679	3.6183692974376	2.76031629526057	2.40466154448042	3.10312290254902	3.24613664108267	3.73393921513317	3.53024748967078	4.1596849571501	3.49396117984227	3.33316339060623	3.38100400395694
ENSMUSG00000026866	Kynu	-0.741174898353922	-1.02720755932068	-1.35225216941875	-1.00475619347941	-0.466478526712713	-0.675885936235474	-0.130989271701139	-0.713915469638568	-0.395418377685679	-0.379395415785808	-0.207338416858008	-0.302863731315945
ENSMUSG00000049744	Arhgap15	-0.564346094956402	-0.91530786095371	-0.606614974387245	-0.7359237865771	-0.418263598859696	-0.506721560936736	-1.06700495803467	-1.2360613369236	-1.24095423824027	-1.18706660915458	-1.03438539751978	-1.11431969908729
ENSMUSG00000036890	Gtdc1	4.541115666569	4.22003405898112	4.28923881354212	4.69871006134442	4.54740575517615	4.44352935186825	3.46446648059987	3.50420256350834	3.41327044385023	3.3937999308544	3.5291887032344	3.45014590038928
ENSMUSG00000026872	Zeb2	5.99119474060421	5.53970336443121	5.50595440870951	6.45265325314761	5.99221256930284	5.93351327304582	4.20996159789318	4.27299187523283	4.28010437825229	4.25186654931705	4.26432097288563	4.3163070433186
ENSMUSG00000052248	Zeb2os	3.3272983476078	2.7307717125288	3.29608673288654	3.1317347137112	3.13585900071953	3.1807688327272	2.63454304892154	2.45131457216587	2.71778255612028	2.28438412264988	2.73494667964886	2.44492368590729
ENSMUSG00000085591	Gm13479	-1.14575325526093	-1.13182640069235	-1.21206976792505	-0.348365724924335	0.176809679463144	-0.012967039666588	-0.879880503168195	-0.748279339939895	-0.265918398173579	-0.570415747332113	-0.701272409454937	-0.666046511706508
ENSMUSG00000052155	Acvr2a	6.42738048178611	6.32060697952982	6.19891582733043	6.8303441609664	6.67250489232745	6.66537948574672	5.85191834568114	5.85804271153302	5.96337596512716	5.81918652628004	5.91911387796346	5.8537282335935
ENSMUSG00000026761	Orc4	4.91503750608368	4.87431427762344	4.87878772430861	5.66958998146675	5.67707684334441	5.61927464805671	5.04436442166269	5.0068788908594	5.07740758393986	4.90628172175809	4.89026485761435	4.94664483002863
ENSMUSG00000036792	Mbd5	3.2888378927783	3.07220534486964	2.92198801474896	3.49509019367277	3.31347021306999	3.20123558799149	2.57185432695759	2.64037871444873	2.59221300723333	2.68324066020116	2.78556092609453	2.65848349185945
ENSMUSG00000081272	Gm13509	5.16639698420362	5.26526852123834	5.32428422598006	5.72994555386587	5.61133819171117	5.51613255093105	5.05152166452798	4.91764400478179	4.8791011702504	5.10244032113833	5.012256429587	4.81703061827617
ENSMUSG00000069495	Epc2	6.55976882906664	6.34570427582139	6.26473136323533	6.63380495903862	6.57700797346395	6.60204533511861	6.05981412633461	6.10411350361031	6.06038329916271	5.97924305054867	6.15721045723393	6.05658871205232
ENSMUSG00000026764	Kif5c	8.5751215691196	8.47720383823748	8.40727445505296	8.81960229267114	8.7512822937067	8.77224149819871	7.42223446217882	7.55004161339741	7.53820411061935	7.56284581627472	7.7668426643772	7.69811946474403
ENSMUSG00000026765	Lypd6b	2.74587880426493	2.79020457288426	3.05651113468946	3.19958005412625	2.94265478452582	2.93052360105082	0.722944318643364	1.35030197663073	0.786667163693124	0.446015957650634	1.3335281173067	1.48135361806499
ENSMUSG00000050447	Lypd6	4.67008155707833	4.46562652186839	4.51651686443952	4.81880001840698	4.80864212382062	4.6595224662376	4.21156338855206	4.23775496723425	4.22038675692654	4.06381956055491	4.23279141096306	4.33438995820084
ENSMUSG00000026766	Mmadhc	6.84052959892726	6.99158143268758	7.05494586279656	7.08603286804678	7.14075495577759	7.09173037296134	6.9956413457976	7.05066132539961	7.08620988452793	7.07436710078537	7.08788572510538	7.0933162323699
ENSMUSG00000017144	Rnd3	7.2679171613453	7.33548911262228	7.2972896561628	7.32097268117204	7.39481104259802	7.38076319359115	6.82169506929863	6.81646364116923	6.89995884853122	6.84833891490156	6.98083585069525	6.90383563063347
ENSMUSG00000036249	Rbm43	2.80208299232411	2.97713822529687	2.60352596010063	3.22493214476088	3.29169209818848	3.10081636073673	3.22591371467815	3.20170343641077	3.15989910389133	3.04863882040756	3.20982801410402	3.02710933970192
ENSMUSG00000026946	Nmi	2.40637493130227	2.21874520626028	2.2221420091065	2.50731783847902	2.13050847623381	2.21818655814642	1.91267041996532	2.19499967272609	2.06149510250178	1.88052119636342	2.27843446586759	1.84872424302646
ENSMUSG00000053475	Tnfaip6	3.3627111475846	3.60154546459363	3.35400117998707	3.72109822143254	3.50068397678447	3.77521603356242	3.9210872809623	3.74976247974928	3.9124539804873	4.0149432129943	4.05527971993869	4.1084847524539
